% Model:              me_rodliteral_losses.mph
% Version:            COMSOL 5.2.1.262
% Date:               Oct 3 2017, 22:13
% Dimension:          3
% Nodes:              65331
% Expressions:        1
% Description:        Energy (Joules)
% Length unit:        mm
% x             y              z              real(f32energy(bn,es.normE,ang))-enm
2.3000          0.40000        2.5121         18.502
2.3500          0.40000        2.5121         18.548
2.4000          0.40000        2.5121         18.572
2.4500          0.40000        2.5121         18.596
2.5000          0.40000        2.5121         18.620
2.5500          0.40000        2.5121         18.624
2.6000          0.40000        2.5121         18.617
2.6500          0.40000        2.5121         18.610
2.7000          0.40000        2.5121         18.605
2.7500          0.40000        2.5121         18.600
2.8000          0.40000        2.5121         18.534
2.8500          0.40000        2.5121         18.496
2.9000          0.40000        2.5121         18.430
2.9500          0.40000        2.5121         18.364
3.0000          0.40000        2.5121         18.300
0.0000          0.45000        2.5121         14.670
0.050000        0.45000        2.5121         14.704
0.10000         0.45000        2.5121         14.737
0.15000         0.45000        2.5121         14.797
0.20000         0.45000        2.5121         14.851
0.25000         0.45000        2.5121         14.914
0.30000         0.45000        2.5121         14.976
0.35000         0.45000        2.5121         15.033
0.40000         0.45000        2.5121         15.102
0.45000         0.45000        2.5121         15.176
0.50000         0.45000        2.5121         15.256
0.55000         0.45000        2.5121         15.344
0.60000         0.45000        2.5121         15.409
0.65000         0.45000        2.5121         15.490
0.70000         0.45000        2.5121         15.590
0.75000         0.45000        2.5121         15.683
0.80000         0.45000        2.5121         15.792
0.85000         0.45000        2.5121         15.891
0.90000         0.45000        2.5121         16.001
0.95000         0.45000        2.5121         16.108
1.0000          0.45000        2.5121         16.208
1.0500          0.45000        2.5121         16.315
1.1000          0.45000        2.5121         16.429
1.1500          0.45000        2.5121         16.546
1.2000          0.45000        2.5121         16.646
1.2500          0.45000        2.5121         16.758
1.3000          0.45000        2.5121         16.882
1.3500          0.45000        2.5121         17.000
1.4000          0.45000        2.5121         17.124
1.4500          0.45000        2.5121         17.243
1.5000          0.45000        2.5121         17.350
1.5500          0.45000        2.5121         17.457
1.6000          0.45000        2.5121         17.632
1.6500          0.45000        2.5121         17.670
1.7000          0.45000        2.5121         17.777
1.7500          0.45000        2.5121         17.878
1.8000          0.45000        2.5121         17.978
1.8500          0.45000        2.5121         18.082
1.9000          0.45000        2.5121         18.153
1.9500          0.45000        2.5121         18.228
2.0000          0.45000        2.5121         18.297
2.0500          0.45000        2.5121         18.360
2.1000          0.45000        2.5121         18.368
2.1500          0.45000        2.5121         18.433
2.2000          0.45000        2.5121         18.499
2.2500          0.45000        2.5121         18.566
2.3000          0.45000        2.5121         18.642
2.3500          0.45000        2.5121         18.688
2.4000          0.45000        2.5121         18.735
2.4500          0.45000        2.5121         18.783
2.5000          0.45000        2.5121         18.786
2.5500          0.45000        2.5121         18.794
2.6000          0.45000        2.5121         18.786
2.6500          0.45000        2.5121         18.779
2.7000          0.45000        2.5121         18.784
2.7500          0.45000        2.5121         18.767
2.8000          0.45000        2.5121         18.679
2.8500          0.45000        2.5121         18.669
2.9000          0.45000        2.5121         18.611
2.9500          0.45000        2.5121         18.546
3.0000          0.45000        2.5121         18.481
0.0000          0.50000        2.5121         14.753
0.050000        0.50000        2.5121         14.782
0.10000         0.50000        2.5121         14.837
0.15000         0.50000        2.5121         14.888
0.20000         0.50000        2.5121         14.946
0.25000         0.50000        2.5121         15.010
0.30000         0.50000        2.5121         15.077
0.35000         0.50000        2.5121         15.140
0.40000         0.50000        2.5121         15.203
0.45000         0.50000        2.5121         15.274
0.50000         0.50000        2.5121         15.372
0.55000         0.50000        2.5121         15.457
0.60000         0.50000        2.5121         15.545
0.65000         0.50000        2.5121         15.619
0.70000         0.50000        2.5121         15.722
0.75000         0.50000        2.5121         15.821
0.80000         0.50000        2.5121         15.920
0.85000         0.50000        2.5121         16.020
0.90000         0.50000        2.5121         16.134
0.95000         0.50000        2.5121         16.241
1.0000          0.50000        2.5121         16.348
1.0500          0.50000        2.5121         16.462
1.1000          0.50000        2.5121         16.579
1.1500          0.50000        2.5121         16.692
1.2000          0.50000        2.5121         16.803
1.2500          0.50000        2.5121         16.915
1.3000          0.50000        2.5121         17.027
1.3500          0.50000        2.5121         17.139
1.4000          0.50000        2.5121         17.269
1.4500          0.50000        2.5121         17.395
1.5000          0.50000        2.5121         17.545
1.5500          0.50000        2.5121         17.670
1.6000          0.50000        2.5121         17.741
1.6500          0.50000        2.5121         17.881
1.7000          0.50000        2.5121         18.028
1.7500          0.50000        2.5121         18.039
1.8000          0.50000        2.5121         18.135
1.8500          0.50000        2.5121         18.238
1.9000          0.50000        2.5121         18.313
1.9500          0.50000        2.5121         18.388
2.0000          0.50000        2.5121         18.455
2.0500          0.50000        2.5121         18.534
2.1000          0.50000        2.5121         18.593
2.1500          0.50000        2.5121         18.641
2.2000          0.50000        2.5121         18.624
2.2500          0.50000        2.5121         18.690
2.3000          0.50000        2.5121         18.758
2.3500          0.50000        2.5121         18.825
2.4000          0.50000        2.5121         18.875
2.4500          0.50000        2.5121         18.923
2.5000          0.50000        2.5121         18.971
2.5500          0.50000        2.5121         19.011
2.6000          0.50000        2.5121         18.990
2.6500          0.50000        2.5121         18.970
2.7000          0.50000        2.5121         18.952
2.7500          0.50000        2.5121         18.935
2.8000          0.50000        2.5121         18.845
2.8500          0.50000        2.5121         18.816
2.9000          0.50000        2.5121         18.786
2.9500          0.50000        2.5121         18.727
3.0000          0.50000        2.5121         18.663
0.0000          0.55000        2.5121         14.842
0.050000        0.55000        2.5121         14.862
0.10000         0.55000        2.5121         14.932
0.15000         0.55000        2.5121         14.989
0.20000         0.55000        2.5121         15.048
0.25000         0.55000        2.5121         15.119
0.30000         0.55000        2.5121         15.186
0.35000         0.55000        2.5121         15.245
0.40000         0.55000        2.5121         15.316
0.45000         0.55000        2.5121         15.400
0.50000         0.55000        2.5121         15.482
0.55000         0.55000        2.5121         15.556
0.60000         0.55000        2.5121         15.662
0.65000         0.55000        2.5121         15.757
0.70000         0.55000        2.5121         15.854
0.75000         0.55000        2.5121         15.958
0.80000         0.55000        2.5121         16.049
0.85000         0.55000        2.5121         16.149
0.90000         0.55000        2.5121         16.268
0.95000         0.55000        2.5121         16.378
1.0000          0.55000        2.5121         16.496
1.0500          0.55000        2.5121         16.614
1.1000          0.55000        2.5121         16.730
1.1500          0.55000        2.5121         16.849
1.2000          0.55000        2.5121         16.961
1.2500          0.55000        2.5121         17.073
1.3000          0.55000        2.5121         17.184
1.3500          0.55000        2.5121         17.316
1.4000          0.55000        2.5121         17.411
1.4500          0.55000        2.5121         17.544
1.5000          0.55000        2.5121         17.668
1.5500          0.55000        2.5121         17.792
1.6000          0.55000        2.5121         17.851
1.6500          0.55000        2.5121         18.007
1.7000          0.55000        2.5121         18.147
1.7500          0.55000        2.5121         18.287
1.8000          0.55000        2.5121         18.285
1.8500          0.55000        2.5121         18.398
1.9000          0.55000        2.5121         18.473
1.9500          0.55000        2.5121         18.548
2.0000          0.55000        2.5121         18.634
2.0500          0.55000        2.5121         18.711
2.1000          0.55000        2.5121         18.772
2.1500          0.55000        2.5121         18.819
2.2000          0.55000        2.5121         18.868
2.2500          0.55000        2.5121         18.916
2.3000          0.55000        2.5121         18.882
2.3500          0.55000        2.5121         18.950
2.4000          0.55000        2.5121         19.019
2.4500          0.55000        2.5121         19.063
2.5000          0.55000        2.5121         19.111
2.5500          0.55000        2.5121         19.175
2.6000          0.55000        2.5121         19.179
2.6500          0.55000        2.5121         19.139
2.7000          0.55000        2.5121         19.121
2.7500          0.55000        2.5121         19.104
2.8000          0.55000        2.5121         19.011
2.8500          0.55000        2.5121         18.982
2.9000          0.55000        2.5121         18.969
2.9500          0.55000        2.5121         18.904
3.0000          0.55000        2.5121         18.844
0.0000          0.60000        2.5121         14.932
0.050000        0.60000        2.5121         14.981
0.10000         0.60000        2.5121         15.038
0.15000         0.60000        2.5121         15.091
0.20000         0.60000        2.5121         15.151
0.25000         0.60000        2.5121         15.221
0.30000         0.60000        2.5121         15.287
0.35000         0.60000        2.5121         15.362
0.40000         0.60000        2.5121         15.436
0.45000         0.60000        2.5121         15.502
0.50000         0.60000        2.5121         15.605
0.55000         0.60000        2.5121         15.697
0.60000         0.60000        2.5121         15.798
0.65000         0.60000        2.5121         15.896
0.70000         0.60000        2.5121         15.993
0.75000         0.60000        2.5121         16.090
0.80000         0.60000        2.5121         16.187
0.85000         0.60000        2.5121         16.312
0.90000         0.60000        2.5121         16.409
0.95000         0.60000        2.5121         16.527
1.0000          0.60000        2.5121         16.645
1.0500          0.60000        2.5121         16.775
1.1000          0.60000        2.5121         16.901
1.1500          0.60000        2.5121         17.006
1.2000          0.60000        2.5121         17.121
1.2500          0.60000        2.5121         17.236
1.3000          0.60000        2.5121         17.351
1.3500          0.60000        2.5121         17.465
1.4000          0.60000        2.5121         17.576
1.4500          0.60000        2.5121         17.695
1.5000          0.60000        2.5121         17.795
1.5500          0.60000        2.5121         17.919
1.6000          0.60000        2.5121         18.042
1.6500          0.60000        2.5121         18.129
1.7000          0.60000        2.5121         18.271
1.7500          0.60000        2.5121         18.411
1.8000          0.60000        2.5121         18.435
1.8500          0.60000        2.5121         18.558
1.9000          0.60000        2.5121         18.643
1.9500          0.60000        2.5121         18.728
2.0000          0.60000        2.5121         18.813
2.0500          0.60000        2.5121         18.889
2.1000          0.60000        2.5121         18.950
2.1500          0.60000        2.5121         18.998
2.2000          0.60000        2.5121         19.046
2.2500          0.60000        2.5121         19.095
2.3000          0.60000        2.5121         19.144
2.3500          0.60000        2.5121         19.075
2.4000          0.60000        2.5121         19.144
2.4500          0.60000        2.5121         19.213
2.5000          0.60000        2.5121         19.282
2.5500          0.60000        2.5121         19.316
2.6000          0.60000        2.5121         19.320
2.6500          0.60000        2.5121         19.325
2.7000          0.60000        2.5121         19.290
2.7500          0.60000        2.5121         19.273
2.8000          0.60000        2.5121         19.178
2.8500          0.60000        2.5121         19.149
2.9000          0.60000        2.5121         19.120
2.9500          0.60000        2.5121         19.087
3.0000          0.60000        2.5121         19.023
0.0000          0.65000        2.5121         15.015
0.050000        0.65000        2.5121         15.087
0.10000         0.65000        2.5121         15.143
0.15000         0.65000        2.5121         15.187
0.20000         0.65000        2.5121         15.266
0.25000         0.65000        2.5121         15.334
0.30000         0.65000        2.5121         15.402
0.35000         0.65000        2.5121         15.481
0.40000         0.65000        2.5121         15.564
0.45000         0.65000        2.5121         15.654
0.50000         0.65000        2.5121         15.736
0.55000         0.65000        2.5121         15.834
0.60000         0.65000        2.5121         15.931
0.65000         0.65000        2.5121         16.035
0.70000         0.65000        2.5121         16.132
0.75000         0.65000        2.5121         16.245
0.80000         0.65000        2.5121         16.348
0.85000         0.65000        2.5121         16.438
0.90000         0.65000        2.5121         16.555
0.95000         0.65000        2.5121         16.673
1.0000          0.65000        2.5121         16.785
1.0500          0.65000        2.5121         16.910
1.1000          0.65000        2.5121         17.035
1.1500          0.65000        2.5121         17.180
1.2000          0.65000        2.5121         17.295
1.2500          0.65000        2.5121         17.396
1.3000          0.65000        2.5121         17.511
1.3500          0.65000        2.5121         17.634
1.4000          0.65000        2.5121         17.745
1.4500          0.65000        2.5121         17.864
1.5000          0.65000        2.5121         17.980
1.5500          0.65000        2.5121         18.096
1.6000          0.65000        2.5121         18.173
1.6500          0.65000        2.5121         18.257
1.7000          0.65000        2.5121         18.404
1.7500          0.65000        2.5121         18.539
1.8000          0.65000        2.5121         18.738
1.8500          0.65000        2.5121         18.709
1.9000          0.65000        2.5121         18.793
1.9500          0.65000        2.5121         18.876
2.0000          0.65000        2.5121         18.960
2.0500          0.65000        2.5121         19.044
2.1000          0.65000        2.5121         19.120
2.1500          0.65000        2.5121         19.167
2.2000          0.65000        2.5121         19.216
2.2500          0.65000        2.5121         19.264
2.3000          0.65000        2.5121         19.314
2.3500          0.65000        2.5121         19.315
2.4000          0.65000        2.5121         19.382
2.4500          0.65000        2.5121         19.449
2.5000          0.65000        2.5121         19.494
2.5500          0.65000        2.5121         19.540
2.6000          0.65000        2.5121         19.547
2.6500          0.65000        2.5121         19.556
2.7000          0.65000        2.5121         19.566
2.7500          0.65000        2.5121         19.484
2.8000          0.65000        2.5121         19.320
2.8500          0.65000        2.5121         19.315
2.9000          0.65000        2.5121         19.287
2.9500          0.65000        2.5121         19.271
3.0000          0.65000        2.5121         19.206
0.0000          0.70000        2.5121         15.132
0.050000        0.70000        2.5121         15.187
0.10000         0.70000        2.5121         15.249
0.15000         0.70000        2.5121         15.310
0.20000         0.70000        2.5121         15.380
0.25000         0.70000        2.5121         15.457
0.30000         0.70000        2.5121         15.539
0.35000         0.70000        2.5121         15.599
0.40000         0.70000        2.5121         15.696
0.45000         0.70000        2.5121         15.786
0.50000         0.70000        2.5121         15.874
0.55000         0.70000        2.5121         15.971
0.60000         0.70000        2.5121         16.081
0.65000         0.70000        2.5121         16.182
0.70000         0.70000        2.5121         16.282
0.75000         0.70000        2.5121         16.385
0.80000         0.70000        2.5121         16.495
0.85000         0.70000        2.5121         16.598
0.90000         0.70000        2.5121         16.711
0.95000         0.70000        2.5121         16.830
1.0000          0.70000        2.5121         16.948
1.0500          0.70000        2.5121         17.045
1.1000          0.70000        2.5121         17.170
1.1500          0.70000        2.5121         17.314
1.2000          0.70000        2.5121         17.426
1.2500          0.70000        2.5121         17.563
1.3000          0.70000        2.5121         17.671
1.3500          0.70000        2.5121         17.803
1.4000          0.70000        2.5121         17.913
1.4500          0.70000        2.5121         18.019
1.5000          0.70000        2.5121         18.149
1.5500          0.70000        2.5121         18.275
1.6000          0.70000        2.5121         18.375
1.6500          0.70000        2.5121         18.439
1.7000          0.70000        2.5121         18.589
1.7500          0.70000        2.5121         18.733
1.8000          0.70000        2.5121         18.781
1.8500          0.70000        2.5121         18.884
1.9000          0.70000        2.5121         18.987
1.9500          0.70000        2.5121         19.079
2.0000          0.70000        2.5121         19.164
2.0500          0.70000        2.5121         19.229
2.1000          0.70000        2.5121         19.297
2.1500          0.70000        2.5121         19.344
2.2000          0.70000        2.5121         19.392
2.2500          0.70000        2.5121         19.391
2.3000          0.70000        2.5121         19.457
2.3500          0.70000        2.5121         19.523
2.4000          0.70000        2.5121         19.585
2.4500          0.70000        2.5121         19.614
2.5000          0.70000        2.5121         19.644
2.5500          0.70000        2.5121         19.686
2.6000          0.70000        2.5121         19.704
2.6500          0.70000        2.5121         19.685
2.7000          0.70000        2.5121         19.668
2.7500          0.70000        2.5121         19.653
2.8000          0.70000        2.5121         19.523
2.8500          0.70000        2.5121         19.482
2.9000          0.70000        2.5121         19.441
2.9500          0.70000        2.5121         19.403
3.0000          0.70000        2.5121         19.344
0.0000          0.75000        2.5121         15.254
0.050000        0.75000        2.5121         15.312
0.10000         0.75000        2.5121         15.374
0.15000         0.75000        2.5121         15.440
0.20000         0.75000        2.5121         15.509
0.25000         0.75000        2.5121         15.588
0.30000         0.75000        2.5121         15.666
0.35000         0.75000        2.5121         15.747
0.40000         0.75000        2.5121         15.839
0.45000         0.75000        2.5121         15.918
0.50000         0.75000        2.5121         16.012
0.55000         0.75000        2.5121         16.109
0.60000         0.75000        2.5121         16.221
0.65000         0.75000        2.5121         16.321
0.70000         0.75000        2.5121         16.424
0.75000         0.75000        2.5121         16.536
0.80000         0.75000        2.5121         16.645
0.85000         0.75000        2.5121         16.759
0.90000         0.75000        2.5121         16.871
0.95000         0.75000        2.5121         16.982
1.0000          0.75000        2.5121         17.105
1.0500          0.75000        2.5121         17.223
1.1000          0.75000        2.5121         17.337
1.1500          0.75000        2.5121         17.492
1.2000          0.75000        2.5121         17.627
1.2500          0.75000        2.5121         17.754
1.3000          0.75000        2.5121         17.902
1.3500          0.75000        2.5121         17.986
1.4000          0.75000        2.5121         18.097
1.4500          0.75000        2.5121         18.209
1.5000          0.75000        2.5121         18.329
1.5500          0.75000        2.5121         18.440
1.6000          0.75000        2.5121         18.554
1.6500          0.75000        2.5121         18.668
1.7000          0.75000        2.5121         18.782
1.7500          0.75000        2.5121         18.846
1.8000          0.75000        2.5121         18.949
1.8500          0.75000        2.5121         19.052
1.9000          0.75000        2.5121         19.154
1.9500          0.75000        2.5121         19.257
2.0000          0.75000        2.5121         19.346
2.0500          0.75000        2.5121         19.404
2.1000          0.75000        2.5121         19.473
2.1500          0.75000        2.5121         19.521
2.2000          0.75000        2.5121         19.535
2.2500          0.75000        2.5121         19.600
2.3000          0.75000        2.5121         19.665
2.3500          0.75000        2.5121         19.706
2.4000          0.75000        2.5121         19.735
2.4500          0.75000        2.5121         19.764
2.5000          0.75000        2.5121         19.800
2.5500          0.75000        2.5121         19.806
2.6000          0.75000        2.5121         19.873
2.6500          0.75000        2.5121         19.855
2.7000          0.75000        2.5121         19.837
2.7500          0.75000        2.5121         19.821
2.8000          0.75000        2.5121         19.727
2.8500          0.75000        2.5121         19.686
2.9000          0.75000        2.5121         19.645
2.9500          0.75000        2.5121         19.594
3.0000          0.75000        2.5121         19.539
0.0000          0.80000        2.5121         15.378
0.050000        0.80000        2.5121         15.449
0.10000         0.80000        2.5121         15.501
0.15000         0.80000        2.5121         15.570
0.20000         0.80000        2.5121         15.639
0.25000         0.80000        2.5121         15.720
0.30000         0.80000        2.5121         15.799
0.35000         0.80000        2.5121         15.886
0.40000         0.80000        2.5121         15.980
0.45000         0.80000        2.5121         16.076
0.50000         0.80000        2.5121         16.174
0.55000         0.80000        2.5121         16.273
0.60000         0.80000        2.5121         16.375
0.65000         0.80000        2.5121         16.477
0.70000         0.80000        2.5121         16.585
0.75000         0.80000        2.5121         16.696
0.80000         0.80000        2.5121         16.807
0.85000         0.80000        2.5121         16.924
0.90000         0.80000        2.5121         17.034
0.95000         0.80000        2.5121         17.148
1.0000          0.80000        2.5121         17.271
1.0500          0.80000        2.5121         17.396
1.1000          0.80000        2.5121         17.518
1.1500          0.80000        2.5121         17.659
1.2000          0.80000        2.5121         17.794
1.2500          0.80000        2.5121         17.914
1.3000          0.80000        2.5121         18.062
1.3500          0.80000        2.5121         18.209
1.4000          0.80000        2.5121         18.284
1.4500          0.80000        2.5121         18.396
1.5000          0.80000        2.5121         18.504
1.5500          0.80000        2.5121         18.618
1.6000          0.80000        2.5121         18.732
1.6500          0.80000        2.5121         18.846
1.7000          0.80000        2.5121         18.942
1.7500          0.80000        2.5121         19.025
1.8000          0.80000        2.5121         19.117
1.8500          0.80000        2.5121         19.219
1.9000          0.80000        2.5121         19.315
1.9500          0.80000        2.5121         19.404
2.0000          0.80000        2.5121         19.493
2.0500          0.80000        2.5121         19.583
2.1000          0.80000        2.5121         19.614
2.1500          0.80000        2.5121         19.678
2.2000          0.80000        2.5121         19.743
2.2500          0.80000        2.5121         19.808
2.3000          0.80000        2.5121         19.829
2.3500          0.80000        2.5121         19.857
2.4000          0.80000        2.5121         19.885
2.4500          0.80000        2.5121         19.966
2.5000          0.80000        2.5121         19.999
2.5500          0.80000        2.5121         20.005
2.6000          0.80000        2.5121         20.006
2.6500          0.80000        2.5121         20.008
2.7000          0.80000        2.5121         20.006
2.7500          0.80000        2.5121         19.990
2.8000          0.80000        2.5121         19.931
2.8500          0.80000        2.5121         19.889
2.9000          0.80000        2.5121         19.841
2.9500          0.80000        2.5121         19.785
3.0000          0.80000        2.5121         19.729
0.0000          0.85000        2.5121         15.500
0.050000        0.85000        2.5121         15.574
0.10000         0.85000        2.5121         15.632
0.15000         0.85000        2.5121         15.701
0.20000         0.85000        2.5121         15.770
0.25000         0.85000        2.5121         15.853
0.30000         0.85000        2.5121         15.943
0.35000         0.85000        2.5121         16.033
0.40000         0.85000        2.5121         16.133
0.45000         0.85000        2.5121         16.235
0.50000         0.85000        2.5121         16.314
0.55000         0.85000        2.5121         16.409
0.60000         0.85000        2.5121         16.532
0.65000         0.85000        2.5121         16.637
0.70000         0.85000        2.5121         16.747
0.75000         0.85000        2.5121         16.858
0.80000         0.85000        2.5121         16.979
0.85000         0.85000        2.5121         17.101
0.90000         0.85000        2.5121         17.216
0.95000         0.85000        2.5121         17.331
1.0000          0.85000        2.5121         17.447
1.0500          0.85000        2.5121         17.574
1.1000          0.85000        2.5121         17.700
1.1500          0.85000        2.5121         17.825
1.2000          0.85000        2.5121         17.961
1.2500          0.85000        2.5121         18.097
1.3000          0.85000        2.5121         18.222
1.3500          0.85000        2.5121         18.369
1.4000          0.85000        2.5121         18.471
1.4500          0.85000        2.5121         18.584
1.5000          0.85000        2.5121         18.692
1.5500          0.85000        2.5121         18.801
1.6000          0.85000        2.5121         18.909
1.6500          0.85000        2.5121         19.033
1.7000          0.85000        2.5121         19.139
1.7500          0.85000        2.5121         19.245
1.8000          0.85000        2.5121         19.308
1.8500          0.85000        2.5121         19.381
1.9000          0.85000        2.5121         19.463
1.9500          0.85000        2.5121         19.552
2.0000          0.85000        2.5121         19.641
2.0500          0.85000        2.5121         19.695
2.1000          0.85000        2.5121         19.795
2.1500          0.85000        2.5121         19.896
2.2000          0.85000        2.5121         19.926
2.2500          0.85000        2.5121         19.952
2.3000          0.85000        2.5121         19.979
2.3500          0.85000        2.5121         20.101
2.4000          0.85000        2.5121         20.133
2.4500          0.85000        2.5121         20.166
2.5000          0.85000        2.5121         20.199
2.5500          0.85000        2.5121         20.204
2.6000          0.85000        2.5121         20.205
2.6500          0.85000        2.5121         20.207
2.7000          0.85000        2.5121         20.210
2.7500          0.85000        2.5121         20.214
2.8000          0.85000        2.5121         20.135
2.8500          0.85000        2.5121         20.088
2.9000          0.85000        2.5121         20.032
2.9500          0.85000        2.5121         19.976
3.0000          0.85000        2.5121         19.920
0.0000          0.90000        2.5121         15.641
0.050000        0.90000        2.5121         15.704
0.10000         0.90000        2.5121         15.775
0.15000         0.90000        2.5121         15.844
0.20000         0.90000        2.5121         15.914
0.25000         0.90000        2.5121         16.008
0.30000         0.90000        2.5121         16.092
0.35000         0.90000        2.5121         16.193
0.40000         0.90000        2.5121         16.298
0.45000         0.90000        2.5121         16.381
0.50000         0.90000        2.5121         16.477
0.55000         0.90000        2.5121         16.574
0.60000         0.90000        2.5121         16.687
0.65000         0.90000        2.5121         16.796
0.70000         0.90000        2.5121         16.905
0.75000         0.90000        2.5121         17.027
0.80000         0.90000        2.5121         17.150
0.85000         0.90000        2.5121         17.274
0.90000         0.90000        2.5121         17.395
0.95000         0.90000        2.5121         17.510
1.0000          0.90000        2.5121         17.617
1.0500          0.90000        2.5121         17.754
1.1000          0.90000        2.5121         17.880
1.1500          0.90000        2.5121         18.007
1.2000          0.90000        2.5121         18.128
1.2500          0.90000        2.5121         18.264
1.3000          0.90000        2.5121         18.399
1.3500          0.90000        2.5121         18.529
1.4000          0.90000        2.5121         18.677
1.4500          0.90000        2.5121         18.772
1.5000          0.90000        2.5121         18.880
1.5500          0.90000        2.5121         18.989
1.6000          0.90000        2.5121         19.097
1.6500          0.90000        2.5121         19.223
1.7000          0.90000        2.5121         19.333
1.7500          0.90000        2.5121         19.442
1.8000          0.90000        2.5121         19.498
1.8500          0.90000        2.5121         19.602
1.9000          0.90000        2.5121         19.696
1.9500          0.90000        2.5121         19.791
2.0000          0.90000        2.5121         19.740
2.0500          0.90000        2.5121         19.840
2.1000          0.90000        2.5121         19.940
2.1500          0.90000        2.5121         20.038
2.2000          0.90000        2.5121         20.061
2.2500          0.90000        2.5121         20.107
2.3000          0.90000        2.5121         20.269
2.3500          0.90000        2.5121         20.268
2.4000          0.90000        2.5121         20.303
2.4500          0.90000        2.5121         20.338
2.5000          0.90000        2.5121         20.373
2.5500          0.90000        2.5121         20.398
2.6000          0.90000        2.5121         20.393
2.6500          0.90000        2.5121         20.406
2.7000          0.90000        2.5121         20.409
2.7500          0.90000        2.5121         20.412
2.8000          0.90000        2.5121         20.357
2.8500          0.90000        2.5121         20.280
2.9000          0.90000        2.5121         20.223
2.9500          0.90000        2.5121         20.159
3.0000          0.90000        2.5121         20.082
0.0000          0.95000        2.5121         15.786
0.050000        0.95000        2.5121         15.850
0.10000         0.95000        2.5121         15.916
0.15000         0.95000        2.5121         15.988
0.20000         0.95000        2.5121         16.068
0.25000         0.95000        2.5121         16.156
0.30000         0.95000        2.5121         16.246
0.35000         0.95000        2.5121         16.348
0.40000         0.95000        2.5121         16.443
0.45000         0.95000        2.5121         16.544
0.50000         0.95000        2.5121         16.641
0.55000         0.95000        2.5121         16.738
0.60000         0.95000        2.5121         16.857
0.65000         0.95000        2.5121         16.966
0.70000         0.95000        2.5121         17.072
0.75000         0.95000        2.5121         17.198
0.80000         0.95000        2.5121         17.321
0.85000         0.95000        2.5121         17.441
0.90000         0.95000        2.5121         17.571
0.95000         0.95000        2.5121         17.687
1.0000          0.95000        2.5121         17.796
1.0500          0.95000        2.5121         17.932
1.1000          0.95000        2.5121         18.058
1.1500          0.95000        2.5121         18.184
1.2000          0.95000        2.5121         18.329
1.2500          0.95000        2.5121         18.422
1.3000          0.95000        2.5121         18.566
1.3500          0.95000        2.5121         18.689
1.4000          0.95000        2.5121         18.847
1.4500          0.95000        2.5121         18.985
1.5000          0.95000        2.5121         19.068
1.5500          0.95000        2.5121         19.177
1.6000          0.95000        2.5121         19.299
1.6500          0.95000        2.5121         19.380
1.7000          0.95000        2.5121         19.495
1.7500          0.95000        2.5121         19.614
1.8000          0.95000        2.5121         19.705
1.8500          0.95000        2.5121         19.803
1.9000          0.95000        2.5121         19.898
1.9500          0.95000        2.5121         19.977
2.0000          0.95000        2.5121         20.058
2.0500          0.95000        2.5121         19.986
2.1000          0.95000        2.5121         20.082
2.1500          0.95000        2.5121         20.172
2.2000          0.95000        2.5121         20.189
2.2500          0.95000        2.5121         20.386
2.3000          0.95000        2.5121         20.439
2.3500          0.95000        2.5121         20.487
2.4000          0.95000        2.5121         20.522
2.4500          0.95000        2.5121         20.565
2.5000          0.95000        2.5121         20.579
2.5500          0.95000        2.5121         20.591
2.6000          0.95000        2.5121         20.585
2.6500          0.95000        2.5121         20.580
2.7000          0.95000        2.5121         20.577
2.7500          0.95000        2.5121         20.574
2.8000          0.95000        2.5121         20.513
2.8500          0.95000        2.5121         20.440
2.9000          0.95000        2.5121         20.372
2.9500          0.95000        2.5121         20.332
3.0000          0.95000        2.5121         20.255
0.0000          1.0000         2.5121         15.926
0.050000        1.0000         2.5121         15.996
0.10000         1.0000         2.5121         16.062
0.15000         1.0000         2.5121         16.132
0.20000         1.0000         2.5121         16.216
0.25000         1.0000         2.5121         16.304
0.30000         1.0000         2.5121         16.401
0.35000         1.0000         2.5121         16.503
0.40000         1.0000         2.5121         16.601
0.45000         1.0000         2.5121         16.702
0.50000         1.0000         2.5121         16.804
0.55000         1.0000         2.5121         16.901
0.60000         1.0000         2.5121         17.027
0.65000         1.0000         2.5121         17.130
0.70000         1.0000         2.5121         17.249
0.75000         1.0000         2.5121         17.369
0.80000         1.0000         2.5121         17.478
0.85000         1.0000         2.5121         17.608
0.90000         1.0000         2.5121         17.744
0.95000         1.0000         2.5121         17.866
1.0000          1.0000         2.5121         17.976
1.0500          1.0000         2.5121         18.109
1.1000          1.0000         2.5121         18.236
1.1500          1.0000         2.5121         18.373
1.2000          1.0000         2.5121         18.499
1.2500          1.0000         2.5121         18.564
1.3000          1.0000         2.5121         18.707
1.3500          1.0000         2.5121         18.858
1.4000          1.0000         2.5121         19.000
1.4500          1.0000         2.5121         19.138
1.5000          1.0000         2.5121         19.276
1.5500          1.0000         2.5121         19.359
1.6000          1.0000         2.5121         19.478
1.6500          1.0000         2.5121         19.591
1.7000          1.0000         2.5121         19.710
1.7500          1.0000         2.5121         19.812
1.8000          1.0000         2.5121         19.913
1.8500          1.0000         2.5121         20.005
1.9000          1.0000         2.5121         20.101
1.9500          1.0000         2.5121         20.182
2.0000          1.0000         2.5121         20.263
2.0500          1.0000         2.5121         20.340
2.1000          1.0000         2.5121         20.415
